country,year,source,co2emissions
New Zealand,1980,nuclear,0.0
New Zealand,1980,other_renewables,0.0
Nicaragua,1980,all_energy_types,0.0
Nicaragua,1980,coal,0.0
Nicaragua,1980,gas,0.0
Nicaragua,1980,oil,0.0
Nicaragua,1980,nuclear,0.0
Nicaragua,1980,other_renewables,0.0
Niger,1980,all_energy_types,0.0
Niger,1980,coal,0.0
Niger,1980,gas,0.0
Niger,1980,oil,0.0
Niger,1980,nuclear,0.0
Niger,1980,other_renewables,0.0
Nigeria,1980,all_energy_types,0.0
Nigeria,1980,coal,0.0
Nigeria,1980,gas,0.0
Nigeria,1980,oil,0.0
Nigeria,1980,nuclear,0.0
Nigeria,1980,other_renewables,0.0
Niue,1980,all_energy_types,0.0
Niue,1980,coal,0.0
Niue,1980,gas,0.0
Niue,1980,oil,0.0
Niue,1980,nuclear,0.0
Niue,1980,other_renewables,0.0
North Korea,1980,all_energy_types,0.0
North Korea,1980,coal,0.0
North Korea,1980,gas,0.0
North Korea,1980,oil,0.0
North Korea,1980,nuclear,0.0
North Korea,1980,other_renewables,0.0
North Macedonia,1980,all_energy_types,0.0
North Macedonia,1980,coal,0.0
North Macedonia,1980,gas,0.0
North Macedonia,1980,oil,0.0
North Macedonia,1980,nuclear,0.0
North Macedonia,1980,other_renewables,0.0
Northern Mariana Islands,1980,all_energy_types,0.0
Northern Mariana Islands,1980,coal,0.0
Northern Mariana Islands,1980,gas,0.0
Northern Mariana Islands,1980,oil,0.0
Northern Mariana Islands,1980,nuclear,0.0
Northern Mariana Islands,1980,other_renewables,0.0
Norway,1980,all_energy_types,0.0
Norway,1980,coal,0.0
Norway,1980,gas,0.0
Norway,1980,oil,0.0
Norway,1980,nuclear,0.0
Norway,1980,other_renewables,0.0
Oman,1980,all_energy_types,0.0
Oman,1980,coal,0.0
Oman,1980,gas,0.0
Oman,1980,oil,0.0
Oman,1980,nuclear,0.0
Oman,1980,other_renewables,0.0
Pakistan,1980,all_energy_types,0.0
Pakistan,1980,coal,0.0
Pakistan,1980,gas,0.0
Pakistan,1980,oil,0.0
Pakistan,1980,nuclear,0.0
Pakistan,1980,other_renewables,0.0
Panama,1980,all_energy_types,0.0
Panama,1980,coal,0.0
Panama,1980,gas,0.0
Panama,1980,oil,0.0
Panama,1980,nuclear,0.0
Panama,1980,other_renewables,0.0
Papua New Guinea,1980,all_energy_types,0.0
Papua New Guinea,1980,coal,0.0
Papua New Guinea,1980,gas,0.0
Papua New Guinea,1980,oil,0.0
Papua New Guinea,1980,nuclear,0.0
Papua New Guinea,1980,other_renewables,0.0
Paraguay,1980,all_energy_types,0.0
Paraguay,1980,coal,0.0
Paraguay,1980,gas,0.0
Paraguay,1980,oil,0.0
Paraguay,1980,nuclear,0.0
Paraguay,1980,other_renewables,0.0
Peru,1980,all_energy_types,0.0
Peru,1980,coal,0.0
Peru,1980,gas,0.0
Peru,1980,oil,0.0
Peru,1980,nuclear,0.0
Peru,1980,other_renewables,0.0
Philippines,1980,all_energy_types,0.0
Philippines,1980,coal,0.0
Philippines,1980,gas,0.0
Philippines,1980,oil,0.0
Philippines,1980,nuclear,0.0
Philippines,1980,other_renewables,0.0
Poland,1980,all_energy_types,0.0
Poland,1980,coal,0.0
Poland,1980,gas,0.0
Poland,1980,oil,0.0
Poland,1980,nuclear,0.0
Poland,1980,other_renewables,0.0
Portugal,1980,all_energy_types,0.0
Portugal,1980,coal,0.0
Portugal,1980,gas,0.0
Portugal,1980,oil,0.0
Portugal,1980,nuclear,0.0
Portugal,1980,other_renewables,0.0
Puerto Rico,1980,all_energy_types,0.0
Puerto Rico,1980,coal,0.0
Puerto Rico,1980,gas,0.0
Puerto Rico,1980,oil,0.0
Puerto Rico,1980,nuclear,0.0
Puerto Rico,1980,other_renewables,0.0
Qatar,1980,all_energy_types,0.0
Qatar,1980,coal,0.0
Qatar,1980,gas,0.0
Qatar,1980,oil,0.0
Qatar,1980,nuclear,0.0
Qatar,1980,other_renewables,0.0
Reunion,1980,all_energy_types,0.0
Reunion,1980,coal,0.0
Reunion,1980,gas,0.0
Reunion,1980,oil,0.0
Reunion,1980,nuclear,0.0
Reunion,1980,other_renewables,0.0
Romania,1980,all_energy_types,0.0
Romania,1980,coal,0.0
Romania,1980,gas,0.0
Romania,1980,oil,0.0
Romania,1980,nuclear,0.0
Romania,1980,other_renewables,0.0
Russia,1980,all_energy_types,0.0
Russia,1980,coal,0.0
Russia,1980,gas,0.0
Russia,1980,oil,0.0
Russia,1980,nuclear,0.0
Russia,1980,other_renewables,0.0
Rwanda,1980,all_energy_types,0.0
Rwanda,1980,coal,0.0
Rwanda,1980,gas,0.0
Rwanda,1980,oil,0.0
Rwanda,1980,nuclear,0.0
Rwanda,1980,other_renewables,0.0
Saint Helena,1980,all_energy_types,0.0
Saint Helena,1980,coal,0.0
Saint Helena,1980,gas,0.0
Saint Helena,1980,oil,0.0
Saint Helena,1980,nuclear,0.0
Saint Helena,1980,other_renewables,0.0
Saint Kitts and Nevis,1980,all_energy_types,0.0
Saint Kitts and Nevis,1980,coal,0.0
Saint Kitts and Nevis,1980,gas,0.0
Saint Kitts and Nevis,1980,oil,0.0
Saint Kitts and Nevis,1980,nuclear,0.0
Saint Kitts and Nevis,1980,other_renewables,0.0
Saint Lucia,1980,all_energy_types,0.0
Saint Lucia,1980,coal,0.0
Saint Lucia,1980,gas,0.0
Saint Lucia,1980,oil,0.0
Saint Lucia,1980,nuclear,0.0
Saint Lucia,1980,other_renewables,0.0
Saint Pierre and Miquelon,1980,all_energy_types,0.0
Saint Pierre and Miquelon,1980,coal,0.0
Saint Pierre and Miquelon,1980,gas,0.0
Saint Pierre and Miquelon,1980,oil,0.0
Saint Pierre and Miquelon,1980,nuclear,0.0
Saint Pierre and Miquelon,1980,other_renewables,0.0
Samoa,1980,all_energy_types,0.0
Samoa,1980,coal,0.0
Samoa,1980,gas,0.0
Samoa,1980,oil,0.0
Samoa,1980,nuclear,0.0
Samoa,1980,other_renewables,0.0
Sao Tome and Principe,1980,all_energy_types,0.0
Sao Tome and Principe,1980,coal,0.0
Sao Tome and Principe,1980,gas,0.0
Sao Tome and Principe,1980,oil,0.0
Sao Tome and Principe,1980,nuclear,0.0
Sao Tome and Principe,1980,other_renewables,0.0
Saudi Arabia,1980,all_energy_types,0.0
Saudi Arabia,1980,coal,0.0
Saudi Arabia,1980,gas,0.0
Saudi Arabia,1980,oil,0.0
Saudi Arabia,1980,nuclear,0.0
Saudi Arabia,1980,other_renewables,0.0
Senegal,1980,all_energy_types,0.0
Senegal,1980,coal,0.0
Senegal,1980,gas,0.0
Senegal,1980,oil,0.0
Senegal,1980,nuclear,0.0
Senegal,1980,other_renewables,0.0
Serbia,1980,all_energy_types,0.0
Serbia,1980,coal,0.0
Serbia,1980,gas,0.0
Serbia,1980,oil,0.0
Serbia,1980,nuclear,0.0
Serbia,1980,other_renewables,0.0
Seychelles,1980,all_energy_types,0.0
Seychelles,1980,coal,0.0
Seychelles,1980,gas,0.0
Seychelles,1980,oil,0.0
Seychelles,1980,nuclear,0.0
Seychelles,1980,other_renewables,0.0
Sierra Leone,1980,all_energy_types,0.0
Sierra Leone,1980,coal,0.0
Sierra Leone,1980,gas,0.0
Sierra Leone,1980,oil,0.0
Sierra Leone,1980,nuclear,0.0
Sierra Leone,1980,other_renewables,0.0
Singapore,1980,all_energy_types,0.0
Singapore,1980,coal,0.0
Singapore,1980,gas,0.0
Singapore,1980,oil,0.0
Singapore,1980,nuclear,0.0
Singapore,1980,other_renewables,0.0
Slovakia,1980,all_energy_types,0.0
Slovakia,1980,coal,0.0
Slovakia,1980,gas,0.0
Slovakia,1980,oil,0.0
Slovakia,1980,nuclear,0.0
Slovakia,1980,other_renewables,0.0
Slovenia,1980,all_energy_types,0.0
Slovenia,1980,coal,0.0
Slovenia,1980,gas,0.0
Slovenia,1980,oil,0.0
Slovenia,1980,nuclear,0.0
Slovenia,1980,other_renewables,0.0
Solomon Islands,1980,all_energy_types,0.0
Solomon Islands,1980,coal,0.0
Solomon Islands,1980,gas,0.0
Solomon Islands,1980,oil,0.0
Solomon Islands,1980,nuclear,0.0
Solomon Islands,1980,other_renewables,0.0
Somalia,1980,all_energy_types,0.0
Somalia,1980,coal,0.0
Somalia,1980,gas,0.0
Somalia,1980,oil,0.0
Somalia,1980,nuclear,0.0
Somalia,1980,other_renewables,0.0
South Africa,1980,all_energy_types,0.0
South Africa,1980,coal,0.0
South Africa,1980,gas,0.0
South Africa,1980,oil,0.0
South Africa,1980,nuclear,0.0
South Africa,1980,other_renewables,0.0
South Korea,1980,all_energy_types,0.0
South Korea,1980,coal,0.0
South Korea,1980,gas,0.0
South Korea,1980,oil,0.0
South Korea,1980,nuclear,0.0
South Korea,1980,other_renewables,0.0
South Sudan,1980,all_energy_types,0.0
South Sudan,1980,coal,0.0
South Sudan,1980,gas,0.0
South Sudan,1980,oil,0.0
South Sudan,1980,nuclear,0.0
South Sudan,1980,other_renewables,0.0
Spain,1980,all_energy_types,0.0
Spain,1980,coal,0.0
Spain,1980,gas,0.0
Spain,1980,oil,0.0
Spain,1980,nuclear,0.0
Spain,1980,other_renewables,0.0
Sri Lanka,1980,all_energy_types,0.0
Sri Lanka,1980,coal,0.0
Sri Lanka,1980,gas,0.0
Sri Lanka,1980,oil,0.0
Sri Lanka,1980,nuclear,0.0
Sri Lanka,1980,other_renewables,0.0
Sudan,1980,all_energy_types,0.0
Sudan,1980,coal,0.0
Sudan,1980,gas,0.0
Sudan,1980,oil,0.0
Sudan,1980,nuclear,0.0
Sudan,1980,other_renewables,0.0
Suriname,1980,all_energy_types,0.0
Suriname,1980,coal,0.0
Suriname,1980,gas,0.0
Suriname,1980,oil,0.0
Suriname,1980,nuclear,0.0
Suriname,1980,other_renewables,0.0
Sweden,1980,all_energy_types,0.0
Sweden,1980,coal,0.0
Sweden,1980,gas,0.0
Sweden,1980,oil,0.0
Sweden,1980,nuclear,0.0
Sweden,1980,other_renewables,0.0
Switzerland,1980,all_energy_types,0.0
Switzerland,1980,coal,0.0
Switzerland,1980,gas,0.0
Switzerland,1980,oil,0.0
Switzerland,1980,nuclear,0.0
Switzerland,1980,other_renewables,0.0
Syria,1980,all_energy_types,0.0
Syria,1980,coal,0.0
Syria,1980,gas,0.0
Syria,1980,oil,0.0
Syria,1980,nuclear,0.0
Syria,1980,other_renewables,0.0
Taiwan,1980,all_energy_types,0.0
Taiwan,1980,coal,0.0
Taiwan,1980,gas,0.0
Taiwan,1980,oil,0.0
Taiwan,1980,nuclear,0.0
Taiwan,1980,other_renewables,0.0
Tajikistan,1980,all_energy_types,0.0
Tajikistan,1980,coal,0.0
Tajikistan,1980,gas,0.0
Tajikistan,1980,oil,0.0
Tajikistan,1980,nuclear,0.0
Tajikistan,1980,other_renewables,0.0
Tanzania,1980,all_energy_types,0.0
Tanzania,1980,coal,0.0
Tanzania,1980,gas,0.0
Tanzania,1980,oil,0.0
Tanzania,1980,nuclear,0.0
Tanzania,1980,other_renewables,0.0
Thailand,1980,all_energy_types,0.0
Thailand,1980,coal,0.0
Thailand,1980,gas,0.0
Thailand,1980,oil,0.0
Thailand,1980,nuclear,0.0
Thailand,1980,other_renewables,0.0
Bahamas,1980,all_energy_types,0.0
Bahamas,1980,coal,0.0
Bahamas,1980,gas,0.0
Bahamas,1980,oil,0.0
Bahamas,1980,nuclear,0.0
Bahamas,1980,other_renewables,0.0
Timor-Leste,1980,all_energy_types,0.0
Timor-Leste,1980,coal,0.0
Timor-Leste,1980,gas,0.0
Timor-Leste,1980,oil,0.0
Timor-Leste,1980,nuclear,0.0
Timor-Leste,1980,other_renewables,0.0
Togo,1980,all_energy_types,0.0
Togo,1980,coal,0.0
Togo,1980,gas,0.0
Togo,1980,oil,0.0
Togo,1980,nuclear,0.0
Togo,1980,other_renewables,0.0
Tonga,1980,all_energy_types,0.0
Tonga,1980,coal,0.0
Tonga,1980,gas,0.0
Tonga,1980,oil,0.0
Tonga,1980,nuclear,0.0
Tonga,1980,other_renewables,0.0
Trinidad and Tobago,1980,all_energy_types,0.0
Trinidad and Tobago,1980,coal,0.0
Trinidad and Tobago,1980,gas,0.0
Trinidad and Tobago,1980,oil,0.0
Trinidad and Tobago,1980,nuclear,0.0
Trinidad and Tobago,1980,other_renewables,0.0
Tunisia,1980,all_energy_types,0.0
Tunisia,1980,coal,0.0
Tunisia,1980,gas,0.0
Tunisia,1980,oil,0.0
Tunisia,1980,nuclear,0.0
Tunisia,1980,other_renewables,0.0
Turkey,1980,all_energy_types,0.0
Turkey,1980,coal,0.0
Turkey,1980,gas,0.0
Turkey,1980,oil,0.0
Turkey,1980,nuclear,0.0
Turkey,1980,other_renewables,0.0
Turkmenistan,1980,all_energy_types,0.0
Turkmenistan,1980,coal,0.0
Turkmenistan,1980,gas,0.0
Turkmenistan,1980,oil,0.0
Turkmenistan,1980,nuclear,0.0
Turkmenistan,1980,other_renewables,0.0
Turks and Caicos Islands,1980,all_energy_types,0.0
Turks and Caicos Islands,1980,coal,0.0
Turks and Caicos Islands,1980,gas,0.0
Turks and Caicos Islands,1980,oil,0.0
Turks and Caicos Islands,1980,nuclear,0.0
Turks and Caicos Islands,1980,other_renewables,0.0
Tuvalu,1980,all_energy_types,0.0
Tuvalu,1980,coal,0.0
Tuvalu,1980,gas,0.0
Tuvalu,1980,oil,0.0
Tuvalu,1980,nuclear,0.0
Tuvalu,1980,other_renewables,0.0
United States Virgin Islands,1980,all_energy_types,0.0
United States Virgin Islands,1980,coal,0.0
United States Virgin Islands,1980,gas,0.0
United States Virgin Islands,1980,oil,0.0
United States Virgin Islands,1980,nuclear,0.0
United States Virgin Islands,1980,other_renewables,0.0
Uganda,1980,all_energy_types,0.0
Uganda,1980,coal,0.0
Uganda,1980,gas,0.0
Uganda,1980,oil,0.0
Uganda,1980,nuclear,0.0
Uganda,1980,other_renewables,0.0
Ukraine,1980,all_energy_types,0.0
Ukraine,1980,coal,0.0
Ukraine,1980,gas,0.0
Ukraine,1980,oil,0.0
Ukraine,1980,nuclear,0.0
Ukraine,1980,other_renewables,0.0
United Arab Emirates,1980,all_energy_types,0.0
United Arab Emirates,1980,coal,0.0
United Arab Emirates,1980,gas,0.0
United Arab Emirates,1980,oil,0.0
United Arab Emirates,1980,nuclear,0.0
United Arab Emirates,1980,other_renewables,0.0
United Kingdom,1980,all_energy_types,0.0
United Kingdom,1980,coal,0.0
United Kingdom,1980,gas,0.0
United Kingdom,1980,oil,0.0
United Kingdom,1980,nuclear,0.0
United Kingdom,1980,other_renewables,0.0
United States,1980,all_energy_types,4946.627
United States,1980,coal,1409.79
United States,1980,gas,1081.593
United States,1980,oil,2455.244
United States,1980,nuclear,0.0
United States,1980,other_renewables,0.0
Uruguay,1980,all_energy_types,0.0
Uruguay,1980,coal,0.0
Uruguay,1980,gas,0.0
Uruguay,1980,oil,0.0
Uruguay,1980,nuclear,0.0
Uruguay,1980,other_renewables,0.0
Uzbekistan,1980,all_energy_types,0.0
Uzbekistan,1980,coal,0.0
Uzbekistan,1980,gas,0.0
Uzbekistan,1980,oil,0.0
Uzbekistan,1980,nuclear,0.0
Uzbekistan,1980,other_renewables,0.0
Vanuatu,1980,all_energy_types,0.0
Vanuatu,1980,coal,0.0
Vanuatu,1980,gas,0.0
Vanuatu,1980,oil,0.0
Vanuatu,1980,nuclear,0.0
Vanuatu,1980,other_renewables,0.0
Venezuela,1980,all_energy_types,0.0
Venezuela,1980,coal,0.0
Venezuela,1980,gas,0.0
Venezuela,1980,oil,0.0
Venezuela,1980,nuclear,0.0
Venezuela,1980,other_renewables,0.0
Vietnam,1980,all_energy_types,0.0
Vietnam,1980,coal,0.0
Vietnam,1980,gas,0.0
Vietnam,1980,oil,0.0
Vietnam,1980,nuclear,0.0
Vietnam,1980,other_renewables,0.0
Western Sahara,1980,all_energy_types,0.0
Western Sahara,1980,coal,0.0
Western Sahara,1980,gas,0.0
Western Sahara,1980,oil,0.0
Western Sahara,1980,nuclear,0.0
Western Sahara,1980,other_renewables,0.0
Yemen,1980,all_energy_types,0.0
Yemen,1980,coal,0.0
Yemen,1980,gas,0.0
Yemen,1980,oil,0.0
Yemen,1980,nuclear,0.0
Yemen,1980,other_renewables,0.0
Zambia,1980,all_energy_types,0.0
Zambia,1980,coal,0.0
Zambia,1980,gas,0.0
Zambia,1980,oil,0.0
Zambia,1980,nuclear,0.0
Zambia,1980,other_renewables,0.0
Zimbabwe,1980,all_energy_types,0.0
Zimbabwe,1980,coal,0.0
Zimbabwe,1980,gas,0.0
Zimbabwe,1980,oil,0.0
Zimbabwe,1980,nuclear,0.0
Zimbabwe,1980,other_renewables,0.0
Afghanistan,1981,all_energy_types,1.326
Afghanistan,1981,coal,0.231
Afghanistan,1981,gas,0.111
Afghanistan,1981,oil,0.984
Afghanistan,1981,nuclear,0.0
Afghanistan,1981,other_renewables,0.0
Albania,1981,all_energy_types,9.619
Albania,1981,coal,2.38
Albania,1981,gas,0.556
Albania,1981,oil,6.683
Albania,1981,nuclear,0.0
Albania,1981,other_renewables,0.0
Algeria,1981,all_energy_types,45.664
Algeria,1981,coal,0.238
Algeria,1981,gas,28.799
Algeria,1981,oil,16.627
Algeria,1981,nuclear,0.0
Algeria,1981,other_renewables,0.0
American Samoa,1981,all_energy_types,0.425
American Samoa,1981,coal,0.0
American Samoa,1981,gas,0.0
American Samoa,1981,oil,0.425
American Samoa,1981,nuclear,0.0
American Samoa,1981,other_renewables,0.0
Angola,1981,all_energy_types,3.39
Angola,1981,coal,0.0
Angola,1981,gas,0.511
Angola,1981,oil,2.879
Angola,1981,nuclear,0.0
Angola,1981,other_renewables,0.0
Antarctica,1981,all_energy_types,0.141
Antarctica,1981,coal,0.0
Antarctica,1981,gas,0.0
Antarctica,1981,oil,0.141
Antarctica,1981,nuclear,0.0
Antarctica,1981,other_renewables,0.0
Antigua and Barbuda,1981,all_energy_types,0.407
Antigua and Barbuda,1981,coal,0.0
Antigua and Barbuda,1981,gas,0.0
Antigua and Barbuda,1981,oil,0.407
Antigua and Barbuda,1981,nuclear,0.0
Antigua and Barbuda,1981,other_renewables,0.0
Argentina,1981,all_energy_types,93.03
Argentina,1981,coal,3.392
Argentina,1981,gas,19.543
Argentina,1981,oil,70.096
Argentina,1981,nuclear,0.0
Argentina,1981,other_renewables,0.0
Armenia,1981,all_energy_types,0.0
Armenia,1981,coal,0.0
Armenia,1981,gas,0.0
Armenia,1981,oil,0.0
Armenia,1981,nuclear,0.0
Armenia,1981,other_renewables,0.0
Aruba,1981,all_energy_types,0.0
Aruba,1981,coal,0.0
Aruba,1981,gas,0.0
Aruba,1981,oil,0.0
Aruba,1981,nuclear,0.0
Aruba,1981,other_renewables,0.0
Australia,1981,all_energy_types,216.007
Australia,1981,coal,121.409
Australia,1981,gas,17.99
Australia,1981,oil,76.608
Australia,1981,nuclear,0.0
Australia,1981,other_renewables,0.0
Austria,1981,all_energy_types,55.263
Austria,1981,coal,12.968
Austria,1981,gas,9.829
Austria,1981,oil,32.466
Austria,1981,nuclear,0.0
Austria,1981,other_renewables,0.0
Azerbaijan,1981,all_energy_types,0.0
Azerbaijan,1981,coal,0.0
Azerbaijan,1981,gas,0.0
Azerbaijan,1981,oil,0.0
Azerbaijan,1981,nuclear,0.0
Azerbaijan,1981,other_renewables,0.0
Bahrain,1981,all_energy_types,7.759
Bahrain,1981,coal,0.0
Bahrain,1981,gas,5.555
Bahrain,1981,oil,2.204
Bahrain,1981,nuclear,0.0
Bahrain,1981,other_renewables,0.0
Bangladesh,1981,all_energy_types,7.109
Bangladesh,1981,coal,0.079
Bangladesh,1981,gas,2.496
Bangladesh,1981,oil,4.533
Bangladesh,1981,nuclear,0.0
Bangladesh,1981,other_renewables,0.0
Barbados,1981,all_energy_types,0.971
Barbados,1981,coal,0.0
Barbados,1981,gas,0.022
Barbados,1981,oil,0.949
Barbados,1981,nuclear,0.0
Barbados,1981,other_renewables,0.0
Belarus,1981,all_energy_types,0.0
Belarus,1981,coal,0.0
Belarus,1981,gas,0.0
Belarus,1981,oil,0.0
Belarus,1981,nuclear,0.0
Belarus,1981,other_renewables,0.0
Belgium,1981,all_energy_types,139.878
Belgium,1981,coal,45.061
Belgium,1981,gas,20.963
Belgium,1981,oil,73.854
Belgium,1981,nuclear,0.0
Belgium,1981,other_renewables,0.0
Belize,1981,all_energy_types,0.226
Belize,1981,coal,0.0
Belize,1981,gas,0.0
Belize,1981,oil,0.226
Belize,1981,nuclear,0.0
Belize,1981,other_renewables,0.0
Benin,1981,all_energy_types,0.421
Benin,1981,coal,0.0
Benin,1981,gas,0.0
Benin,1981,oil,0.421
Benin,1981,nuclear,0.0
Benin,1981,other_renewables,0.0
Bermuda,1981,all_energy_types,0.531
Bermuda,1981,coal,0.0
Bermuda,1981,gas,0.0
Bermuda,1981,oil,0.531
Bermuda,1981,nuclear,0.0
Bermuda,1981,other_renewables,0.0
Bhutan,1981,all_energy_types,0.004
Bhutan,1981,coal,0.002
Bhutan,1981,gas,0.0
Bhutan,1981,oil,0.003
Bhutan,1981,nuclear,0.0
Bhutan,1981,other_renewables,0.0
Bolivia,1981,all_energy_types,4.139
Bolivia,1981,coal,0.0
Bolivia,1981,gas,0.693
Bolivia,1981,oil,3.446
Bolivia,1981,nuclear,0.0
Bolivia,1981,other_renewables,0.0
Bosnia and Herzegovina,1981,all_energy_types,0.0
Bosnia and Herzegovina,1981,coal,0.0
Bosnia and Herzegovina,1981,gas,0.0
Bosnia and Herzegovina,1981,oil,0.0
Bosnia and Herzegovina,1981,nuclear,0.0
Bosnia and Herzegovina,1981,other_renewables,0.0
Botswana,1981,all_energy_types,1.232
Botswana,1981,coal,0.815
Botswana,1981,gas,0.0
Botswana,1981,oil,0.418
Botswana,1981,nuclear,0.0
Botswana,1981,other_renewables,0.0
Brazil,1981,all_energy_types,187.731
Brazil,1981,coal,21.95
Brazil,1981,gas,3.004
Brazil,1981,oil,162.777
Brazil,1981,nuclear,0.0
Brazil,1981,other_renewables,0.0
British Virgin Islands,1981,all_energy_types,0.022
British Virgin Islands,1981,coal,0.0
British Virgin Islands,1981,gas,0.0
British Virgin Islands,1981,oil,0.022
British Virgin Islands,1981,nuclear,0.0
British Virgin Islands,1981,other_renewables,0.0
Brunei,1981,all_energy_types,4.513
Brunei,1981,coal,0.0
Brunei,1981,gas,3.865
Brunei,1981,oil,0.649
Brunei,1981,nuclear,0.0
Brunei,1981,other_renewables,0.0
Bulgaria,1981,all_energy_types,91.379
Bulgaria,1981,coal,37.904
Bulgaria,1981,gas,9.015
Bulgaria,1981,oil,44.459
Bulgaria,1981,nuclear,0.0
Bulgaria,1981,other_renewables,0.0
Burkina Faso,1981,all_energy_types,0.418
Burkina Faso,1981,coal,0.0
Burkina Faso,1981,gas,0.0
Burkina Faso,1981,oil,0.418
Burkina Faso,1981,nuclear,0.0
Burkina Faso,1981,other_renewables,0.0
Myanmar,1981,all_energy_types,3.992
Myanmar,1981,coal,0.132
Myanmar,1981,gas,0.611
Myanmar,1981,oil,3.249
Myanmar,1981,nuclear,0.0
Myanmar,1981,other_renewables,0.0
Burundi,1981,all_energy_types,0.098
Burundi,1981,coal,0.0
Burundi,1981,gas,0.0
Burundi,1981,oil,0.098
Burundi,1981,nuclear,0.0
Burundi,1981,other_renewables,0.0
Cape Verde,1981,all_energy_types,0.299
Cape Verde,1981,coal,0.0
Cape Verde,1981,gas,0.0
Cape Verde,1981,oil,0.299
Cape Verde,1981,nuclear,0.0
Cape Verde,1981,other_renewables,0.0
Cambodia,1981,all_energy_types,0.041
Cambodia,1981,coal,0.0
Cambodia,1981,gas,0.0
Cambodia,1981,oil,0.041
Cambodia,1981,nuclear,0.0
Cambodia,1981,other_renewables,0.0
Cameroon,1981,all_energy_types,2.229
Cameroon,1981,coal,0.0
Cameroon,1981,gas,0.0
Cameroon,1981,oil,2.229
Cameroon,1981,nuclear,0.0
Cameroon,1981,other_renewables,0.0
Canada,1981,all_energy_types,422.549
Canada,1981,coal,75.364
Canada,1981,gas,101.604
Canada,1981,oil,245.582
Canada,1981,nuclear,0.0
Canada,1981,other_renewables,0.0
Cayman Islands,1981,all_energy_types,0.098
Cayman Islands,1981,coal,0.0
Cayman Islands,1981,gas,0.0
Cayman Islands,1981,oil,0.098
Cayman Islands,1981,nuclear,0.0
Cayman Islands,1981,other_renewables,0.0
Central African Republic,1981,all_energy_types,0.139
Central African Republic,1981,coal,0.0
Central African Republic,1981,gas,0.0
Central African Republic,1981,oil,0.139
Central African Republic,1981,nuclear,0.0
Central African Republic,1981,other_renewables,0.0
Chad,1981,all_energy_types,0.276
Chad,1981,coal,0.0
Chad,1981,gas,0.0
Chad,1981,oil,0.276
Chad,1981,nuclear,0.0
Chad,1981,other_renewables,0.0
Chile,1981,all_energy_types,21.609
Chile,1981,coal,3.636
Chile,1981,gas,4.51
Chile,1981,oil,13.462
Chile,1981,nuclear,0.0
Chile,1981,other_renewables,0.0
China,1981,all_energy_types,1596.696
China,1981,coal,1309.985
China,1981,gas,30.839
China,1981,oil,255.872
China,1981,nuclear,0.0
China,1981,other_renewables,0.0
Colombia,1981,all_energy_types,35.776
Colombia,1981,coal,8.23
Colombia,1981,gas,6.303
Colombia,1981,oil,21.243
Colombia,1981,nuclear,0.0
Colombia,1981,other_renewables,0.0
Comoros,1981,all_energy_types,0.041
Comoros,1981,coal,0.0
Comoros,1981,gas,0.0
Comoros,1981,oil,0.041
Comoros,1981,nuclear,0.0
