region,year,source,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
North America,2011,other_renewables,288.258,94.174,526.041,171.858
North America,2011,renewables,2686.227,963.427,4902.073,1758.151
North America,2011,solar,15.011,5.442,27.394,9.93
North America,2011,wind,368.495,133.578,672.464,243.765
North America,2012,coal,5252.812,1742.521,0.0,3148.662
North America,2012,gas,8846.604,1533.36,15985.445,2770.718
North America,2012,hydro,1888.066,688.589,3411.657,1244.251
North America,2012,nuclear,2401.699,912.794,4339.771,1649.382
North America,2012,oil,12273.223,86.877,22177.203,156.983
North America,2012,other_renewables,292.941,95.678,529.332,172.887
North America,2012,renewables,2641.566,952.236,4773.2,1720.65
North America,2012,solar,27.947,10.192,50.499,18.417
North America,2012,wind,432.612,157.776,781.712,285.095
North America,2013,coal,5431.861,1814.274,0.0,3247.242
North America,2013,gas,9142.065,1433.629,16362.745,2565.953
North America,2013,hydro,1877.302,688.813,3360.052,1232.858
North America,2013,nuclear,2471.626,945.064,4423.791,1691.504
North America,2013,oil,12376.567,83.365,22151.955,149.209
North America,2013,other_renewables,306.524,100.136,548.626,179.227
North America,2013,renewables,2738.947,992.631,4902.25,1776.642
North America,2013,solar,48.766,17.893,87.282,32.025
North America,2013,wind,506.355,185.79,906.289,332.532
North America,2014,coal,5410.141,1813.694,0.0,3216.485
North America,2014,gas,9351.395,1447.953,16584.178,2567.865
North America,2014,hydro,1839.26,678.92,3261.825,1204.026
North America,2014,nuclear,2483.523,955.334,4404.391,1694.231
North America,2014,oil,12382.558,69.64,21959.777,123.503
North America,2014,other_renewables,311.906,101.939,553.148,180.784
North America,2014,renewables,2789.454,1016.468,4946.941,1802.65
North America,2014,solar,86.365,31.88,153.163,56.537
North America,2014,wind,551.923,203.73,978.805,361.303
North America,2015,coal,4727.963,1564.177,0.0,2749.422
North America,2015,gas,9579.755,1688.749,16838.75,2968.387
North America,2015,hydro,1779.787,660.901,3128.409,1161.694
North America,2015,nuclear,2459.641,951.813,4323.417,1673.042
North America,2015,oil,12586.739,66.647,22124.258,117.148
North America,2015,other_renewables,312.718,102.369,549.677,179.939
North America,2015,renewables,2826.069,1035.669,4967.503,1820.441
North America,2015,solar,115.67,42.952,203.318,75.499
North America,2015,wind,617.894,229.447,1086.099,403.309
North America,2016,coal,4340.859,1442.9,0.0,2514.576
North America,2016,gas,9578.896,1737.668,16693.369,3028.274
North America,2016,hydro,1825.224,681.808,3180.862,1188.202
North America,2016,nuclear,2464.551,959.39,4295.032,1671.951
North America,2016,oil,12675.836,64.328,22090.479,112.106
North America,2016,other_renewables,313.533,102.69,546.402,178.96
North America,2016,renewables,3027.314,1116.415,5275.772,1945.603
North America,2016,solar,161.253,60.236,281.02,104.974
North America,2016,wind,727.303,271.682,1267.489,473.467
North America,2017,coal,4271.402,1400.992,0.0,2421.42
North America,2017,gas,9578.893,1645.594,16555.781,2844.18
North America,2017,hydro,1931.945,725.943,3339.098,1254.692
North America,2017,nuclear,2448.531,958.793,4231.944,1657.14
North America,2017,oil,12710.409,65.781,21968.172,113.694
North America,2017,other_renewables,313.609,102.834,542.029,177.735
North America,2017,renewables,3266.855,1212.539,5646.303,2095.705
North America,2017,solar,222.231,83.505,384.096,144.327
North America,2017,wind,799.069,300.256,1381.079,518.951
North America,2018,coal,4050.202,1330.099,0.0,2281.78
North America,2018,gas,10464.132,1847.341,17951.176,3169.106
North America,2018,hydro,1879.336,710.329,3223.993,1218.566
North America,2018,nuclear,2445.27,963.149,4194.851,1652.278
North America,2018,oil,12978.33,66.66,22264.273,114.355
North America,2018,other_renewables,308.09,101.077,528.528,173.397
North America,2018,renewables,3312.291,1236.568,5682.222,2121.328
North America,2018,solar,270.12,102.097,463.389,175.146
North America,2018,wind,854.745,323.066,1466.311,554.219
North America,2019,coal,3501.052,1131.695,0.0,1926.247
North America,2019,gas,10783.879,1985.513,18355.145,3379.524
North America,2019,hydro,1825.354,692.479,3106.919,1178.662
North America,2019,nuclear,2437.632,963.694,4149.072,1640.294
North America,2019,oil,12868.106,57.778,21902.689,98.344
North America,2019,other_renewables,291.471,95.823,496.111,163.099
North America,2019,renewables,3358.395,1259.311,5716.294,2143.463
North America,2019,solar,318.216,120.721,541.633,205.477
North America,2019,wind,923.353,350.289,1571.631,596.224
North America,2020,coal,2809.567,901.85,0.0,1523.236
North America,2020,gas,10486.874,2020.083,17712.449,3411.943
North America,2020,hydro,1833.254,698.04,3096.387,1178.997
North America,2020,nuclear,2369.323,940.142,4001.814,1587.911
North America,2020,oil,11174.987,54.003,18874.68,91.212
North America,2020,other_renewables,279.005,91.943,471.242,155.292
North America,2020,renewables,3547.368,1336.422,5991.545,2257.232
North America,2020,solar,387.633,147.597,654.717,249.294
North America,2020,wind,1047.476,398.842,1769.198,673.649
North America,2021,coal,3175.751,1030.668,0.0,1727.623
North America,2021,gas,10557.094,1973.042,17695.986,3307.247
North America,2021,hydro,1766.903,675.247,2961.713,1131.861
North America,2021,nuclear,2317.584,922.99,3884.776,1547.132
North America,2021,oil,12029.807,55.91,20164.572,93.717
North America,2021,other_renewables,283.268,93.345,474.819,156.466
North America,2021,renewables,3690.162,1395.337,6185.515,2338.889
North America,2021,solar,483.605,184.816,810.626,309.792
North America,2021,wind,1156.387,441.93,1938.356,740.77
Oceania,1980,coal,338.392,0.0,0.0,0.0
Oceania,1980,gas,119.364,0.0,5142.333,0.0
Oceania,1980,hydro,97.082,32.831,4182.375,1414.403
Oceania,1980,nuclear,0.0,0.0,0.0,0.0
Oceania,1980,oil,416.958,0.0,17962.992,0.0
Oceania,1980,other_renewables,7.072,2.356,304.673,101.519
Oceania,1980,renewables,104.154,35.188,4487.048,1515.923
Oceania,1980,solar,0.0,0.0,0.0,0.0
Oceania,1980,wind,0.0,0.0,0.0,0.0
Oceania,1981,coal,346.717,0.0,0.0,0.0
Oceania,1981,gas,130.622,0.0,5543.991,0.0
Oceania,1981,hydro,99.196,33.546,4210.162,1423.8
Oceania,1981,nuclear,0.0,0.0,0.0,0.0
Oceania,1981,oil,409.146,0.0,17365.422,0.0
Oceania,1981,other_renewables,7.052,2.343,299.309,99.426
Oceania,1981,renewables,106.248,35.889,4509.471,1523.227
Oceania,1981,solar,0.0,0.0,0.0,0.0
Oceania,1981,wind,0.0,0.0,0.0,0.0
Oceania,1982,coal,349.991,0.0,0.0,0.0
Oceania,1982,gas,136.407,0.0,5699.166,0.0
Oceania,1982,hydro,91.887,31.074,3839.064,1298.302
Oceania,1982,nuclear,0.0,0.0,0.0,0.0
Oceania,1982,oil,403.39,0.0,16853.838,0.0
Oceania,1982,other_renewables,7.498,2.484,313.275,103.796
Oceania,1982,renewables,99.385,33.559,4152.339,1402.098
Oceania,1982,solar,0.0,0.0,0.0,0.0
Oceania,1982,wind,0.0,0.0,0.0,0.0
Oceania,1983,coal,351.304,0.0,0.0,0.0
Oceania,1983,gas,148.167,0.0,6090.16,0.0
Oceania,1983,hydro,94.255,31.875,3874.188,1310.18
Oceania,1983,nuclear,0.0,0.0,0.0,0.0
Oceania,1983,oil,364.689,0.0,14989.968,0.0
Oceania,1983,other_renewables,7.279,2.417,299.185,99.363
Oceania,1983,renewables,101.533,34.293,4173.373,1409.543
Oceania,1983,solar,0.0,0.0,0.0,0.0
Oceania,1983,wind,0.0,0.0,0.0,0.0
Oceania,1984,coal,369.62,0.0,0.0,0.0
Oceania,1984,gas,152.362,0.0,6159.487,0.0
Oceania,1984,hydro,99.067,33.503,4004.944,1354.399
Oceania,1984,nuclear,0.0,0.0,0.0,0.0
Oceania,1984,oil,376.12,0.0,15205.24,0.0
Oceania,1984,other_renewables,7.751,2.579,313.344,104.278
Oceania,1984,renewables,106.818,36.082,4318.288,1458.677
Oceania,1984,solar,0.0,0.0,0.0,0.0
Oceania,1984,wind,0.0,0.0,0.0,0.0
Oceania,1985,coal,380.805,89.374,0.0,3553.491
Oceania,1985,gas,168.442,11.501,6697.207,457.277
Oceania,1985,hydro,99.498,33.648,3956.014,1337.852
Oceania,1985,nuclear,0.0,0.0,0.0,0.0
Oceania,1985,oil,375.585,4.667,14933.188,185.559
Oceania,1985,other_renewables,7.438,2.466,295.726,98.056
Oceania,1985,renewables,106.936,36.115,4251.74,1435.908
Oceania,1985,solar,0.0,0.0,0.0,0.0
Oceania,1985,wind,0.0,0.0,0.0,0.0
Oceania,1986,coal,392.043,92.587,0.0,3620.547
Oceania,1986,gas,187.946,13.784,7349.5,539.013
Oceania,1986,hydro,106.817,36.123,4176.992,1412.583
Oceania,1986,nuclear,0.0,0.0,0.0,0.0
Oceania,1986,oil,366.762,3.771,14341.947,147.462
Oceania,1986,other_renewables,7.657,2.543,299.431,99.444
Oceania,1986,renewables,114.474,38.667,4476.423,1512.026
Oceania,1986,solar,0.0,0.0,0.0,0.0
Oceania,1986,wind,0.0,0.0,0.0,0.0
Oceania,1987,coal,405.511,100.348,0.0,3859.283
Oceania,1987,gas,189.65,13.989,7293.748,538.003
Oceania,1987,hydro,105.098,35.542,4041.976,1366.923
Oceania,1987,nuclear,0.0,0.0,0.0,0.0
Oceania,1987,oil,381.09,2.799,14656.345,107.647
Oceania,1987,other_renewables,7.675,2.548,295.164,97.99
Oceania,1987,renewables,112.773,38.09,4337.141,1464.913
Oceania,1987,solar,0.0,0.0,0.0,0.0
Oceania,1987,wind,0.0,0.0,0.0,0.0
Oceania,1988,coal,426.93,105.998,0.0,4009.777
Oceania,1988,gas,197.145,14.718,7457.772,556.764
Oceania,1988,hydro,110.287,37.297,4172.029,1410.904
Oceania,1988,nuclear,0.0,0.0,0.0,0.0
Oceania,1988,oil,396.338,2.444,14992.977,92.454
Oceania,1988,other_renewables,8.535,2.818,322.855,106.612
Oceania,1988,renewables,118.822,40.115,4494.884,1517.517
Oceania,1988,solar,0.0,0.0,0.0,0.0
Oceania,1988,wind,0.0,0.0,0.0,0.0
Oceania,1989,coal,448.293,113.56,0.0,4226.555
Oceania,1989,gas,190.891,15.128,7104.711,563.044
Oceania,1989,hydro,108.854,36.813,4051.413,1370.114
Oceania,1989,nuclear,0.0,0.0,0.0,0.0
Oceania,1989,oil,411.493,3.024,15315.223,112.549
Oceania,1989,other_renewables,10.179,3.388,378.844,126.102
Oceania,1989,renewables,119.033,40.201,4430.256,1496.216
Oceania,1989,solar,0.0,0.0,0.0,0.0
Oceania,1989,wind,0.0,0.0,0.0,0.0
Oceania,1990,coal,458.276,123.363,0.0,4519.008
Oceania,1990,gas,212.208,12.566,7773.561,460.297
Oceania,1990,hydro,112.202,37.945,4110.174,1389.986
Oceania,1990,nuclear,0.0,0.0,0.0,0.0
Oceania,1990,oil,425.577,3.474,15589.643,127.259
Oceania,1990,other_renewables,11.1,3.712,406.616,135.993
Oceania,1990,renewables,123.302,41.657,4516.79,1525.979
Oceania,1990,solar,0.0,0.0,0.0,0.0
Oceania,1990,wind,0.0,0.0,0.0,0.0
Oceania,1991,coal,466.544,127.222,0.0,4588.654
Oceania,1991,gas,209.167,11.203,7544.27,404.054
Oceania,1991,hydro,113.986,38.548,4111.269,1390.356
Oceania,1991,nuclear,0.0,0.0,0.0,0.0
Oceania,1991,oil,414.076,2.879,14934.993,103.84
Oceania,1991,other_renewables,11.457,3.841,413.219,138.55
Oceania,1991,renewables,125.459,42.395,4525.069,1529.103
Oceania,1991,solar,0.016,0.005,0.581,0.197
Oceania,1991,wind,0.0,0.0,0.0,0.0
Oceania,1992,coal,470.582,130.002,0.0,4618.538
Oceania,1992,gas,217.531,11.964,7728.116,425.04
Oceania,1992,hydro,109.51,37.034,3890.5,1315.696
Oceania,1992,nuclear,0.0,0.0,0.0,0.0
Oceania,1992,oil,423.646,2.391,15050.701,84.962
Oceania,1992,other_renewables,11.141,3.739,395.803,132.845
Oceania,1992,renewables,120.689,40.786,4287.647,1448.996
Oceania,1992,solar,0.036,0.012,1.271,0.43
Oceania,1992,wind,0.002,0.001,0.073,0.025
Oceania,1993,coal,473.295,133.277,0.0,4665.562
Oceania,1993,gas,222.394,12.247,7785.213,428.723
Oceania,1993,hydro,117.924,39.88,4128.11,1396.052
Oceania,1993,nuclear,0.0,0.0,0.0,0.0
Oceania,1993,oil,434.66,2.371,15215.898,82.983
Oceania,1993,other_renewables,11.573,3.888,405.116,136.108
Oceania,1993,renewables,129.549,43.786,4535.047,1532.775
Oceania,1993,solar,0.043,0.015,1.511,0.511
Oceania,1993,wind,0.009,0.003,0.309,0.105
Oceania,1994,coal,481.882,136.894,0.0,4723.746
Oceania,1994,gas,238.338,13.556,8224.214,467.771
Oceania,1994,hydro,124.155,41.987,4284.175,1448.83
Oceania,1994,nuclear,0.0,0.0,0.0,0.0
Oceania,1994,oil,456.867,2.529,15764.9,87.267
Oceania,1994,other_renewables,11.254,3.771,388.331,130.129
Oceania,1994,renewables,135.48,45.782,4674.945,1579.784
Oceania,1994,solar,0.051,0.017,1.775,0.6
Oceania,1994,wind,0.019,0.007,0.664,0.225
Oceania,1995,coal,497.822,141.935,0.0,4829.437
Oceania,1995,gas,238.046,13.679,8099.667,465.436
Oceania,1995,hydro,127.641,43.166,4343.052,1468.741
Oceania,1995,nuclear,0.0,0.0,0.0,0.0
Oceania,1995,oil,493.683,2.772,16797.877,94.302
Oceania,1995,other_renewables,11.529,3.85,392.28,131.001
Oceania,1995,renewables,139.256,47.045,4738.266,1600.734
Oceania,1995,solar,0.063,0.021,2.128,0.72
Oceania,1995,wind,0.024,0.008,0.806,0.273
Oceania,1996,coal,517.416,148.431,0.0,4981.493
Oceania,1996,gas,245.701,11.936,8245.992,400.568
Oceania,1996,hydro,124.641,42.151,4183.09,1414.645
Oceania,1996,nuclear,0.0,0.0,0.0,0.0
Oceania,1996,oil,506.339,2.49,16993.252,83.567
Oceania,1996,other_renewables,11.682,3.898,392.06,130.819
Oceania,1996,renewables,136.444,46.09,4579.211,1546.838
Oceania,1996,solar,0.076,0.026,2.541,0.859
Oceania,1996,wind,0.045,0.015,1.521,0.514
Oceania,1997,coal,543.987,157.474,0.0,5214.042
Oceania,1997,gas,246.11,12.18,8148.838,403.286
Oceania,1997,hydro,115.946,39.211,3839.017,1298.286
Oceania,1997,nuclear,0.0,0.0,0.0,0.0
Oceania,1997,oil,517.322,1.998,17128.807,66.155
Oceania,1997,other_renewables,12.112,4.043,401.037,133.88
Oceania,1997,renewables,128.211,43.306,4245.12,1433.879
Oceania,1997,solar,0.091,0.031,3.001,1.015
Oceania,1997,wind,0.062,0.021,2.065,0.698
Oceania,1998,coal,566.33,165.946,0.0,5421.767
Oceania,1998,gas,245.265,14.467,8013.262,472.681
Oceania,1998,hydro,121.584,41.117,3972.364,1343.381
Oceania,1998,nuclear,0.0,0.0,0.0,0.0
Oceania,1998,oil,518.096,1.775,16927.176,57.993
Oceania,1998,other_renewables,13.12,4.389,428.644,143.394
Oceania,1998,renewables,134.927,45.582,4408.318,1489.247
Oceania,1998,solar,0.105,0.036,3.439,1.163
Oceania,1998,wind,0.118,0.04,3.871,1.309
Oceania,1999,coal,601.014,171.161,0.0,5518.804
Oceania,1999,gas,256.974,16.123,8285.689,519.858
Oceania,1999,hydro,115.917,39.201,3737.544,1263.97
Oceania,1999,nuclear,0.0,0.0,0.0,0.0
Oceania,1999,oil,528.646,1.757,17045.279,56.635
Oceania,1999,other_renewables,13.986,4.69,450.969,151.212
Oceania,1999,renewables,130.266,44.013,4200.202,1419.134
Oceania,1999,solar,0.12,0.041,3.871,1.309
Oceania,1999,wind,0.242,0.082,7.817,2.644
Oceania,2000,coal,604.522,180.26,0.0,5736.189
Oceania,2000,gas,264.303,16.758,8410.587,533.268
Oceania,2000,hydro,120.945,40.901,3848.683,1301.555
Oceania,2000,nuclear,0.0,0.0,0.0,0.0
Oceania,2000,oil,530.466,1.914,16880.33,60.907
Oceania,2000,other_renewables,13.752,4.63,437.617,147.347
Oceania,2000,renewables,135.587,45.833,4314.619,1458.478
Oceania,2000,solar,0.138,0.047,4.399,1.488
Oceania,2000,wind,0.752,0.254,23.92,8.089
Oceania,2001,coal,601.618,179.877,0.0,5649.849
Oceania,2001,gas,283.686,24.5,8910.431,769.547
Oceania,2001,hydro,111.062,37.805,3488.399,1187.424
Oceania,2001,nuclear,0.0,0.0,0.0,0.0
Oceania,2001,oil,531.908,2.245,16706.941,70.514
Oceania,2001,other_renewables,12.762,4.327,400.841,135.917
Oceania,2001,renewables,125.234,42.612,3933.544,1338.421
Oceania,2001,solar,0.159,0.054,4.997,1.701
Oceania,2001,wind,1.251,0.426,39.308,13.38
Oceania,2002,coal,614.791,171.862,0.0,5328.255
Oceania,2002,gas,287.33,30.553,8908.107,947.225
Oceania,2002,hydro,119.579,40.968,3707.309,1270.133
Oceania,2002,nuclear,0.0,0.0,0.0,0.0
Oceania,2002,oil,539.624,2.053,16729.973,63.665
Oceania,2002,other_renewables,13.699,4.634,424.697,143.662
Oceania,2002,renewables,135.459,46.349,4199.635,1436.965
Oceania,2002,solar,0.17,0.058,5.276,1.807
Oceania,2002,wind,2.011,0.689,62.353,21.362
Oceania,2003,coal,638.996,173.606,0.0,5310.448
Oceania,2003,gas,274.567,30.147,8398.749,922.18
Oceania,2003,hydro,115.522,39.833,3533.701,1218.465
Oceania,2003,nuclear,0.0,0.0,0.0,0.0
Oceania,2003,oil,542.216,1.525,16585.877,46.644
Oceania,2003,other_renewables,14.742,4.968,450.956,151.98
Oceania,2003,renewables,132.914,45.716,4065.721,1398.397
Oceania,2003,solar,0.183,0.063,5.607,1.933
Oceania,2003,wind,2.467,0.851,75.458,26.019
Oceania,2004,coal,665.66,178.961,0.0,5395.946
Oceania,2004,gas,275.254,27.361,8299.347,824.982
Oceania,2004,hydro,123.7,42.927,3729.747,1294.309
Oceania,2004,nuclear,0.0,0.0,0.0,0.0
Oceania,2004,oil,553.64,2.115,16693.102,63.766
Oceania,2004,other_renewables,18.641,6.21,562.045,187.24
Oceania,2004,renewables,145.884,50.366,4398.618,1518.619
Oceania,2004,solar,0.21,0.073,6.338,2.2
Oceania,2004,wind,3.333,1.157,100.487,34.871
Oceania,2005,coal,664.65,182.975,0.0,5431.113
Oceania,2005,gas,270.166,23.264,8019.126,690.539
Oceania,2005,hydro,111.081,38.793,3297.134,1151.469
Oceania,2005,nuclear,0.0,0.0,0.0,0.0
Oceania,2005,oil,564.07,2.95,16742.852,87.548
Oceania,2005,other_renewables,23.117,7.679,686.154,227.916
Oceania,2005,renewables,139.917,48.469,4153.059,1438.676
Oceania,2005,solar,0.241,0.084,7.144,2.495
Oceania,2005,wind,5.479,1.913,162.628,56.795
Oceania,2006,coal,681.52,185.764,0.0,5420.442
Oceania,2006,gas,297.585,27.288,8683.272,796.237
Oceania,2006,hydro,109.6,38.518,3198.039,1123.931
Oceania,2006,nuclear,0.0,0.0,0.0,0.0
Oceania,2006,oil,579.837,2.976,16919.131,86.823
Oceania,2006,other_renewables,24.006,8.004,700.474,233.551
Oceania,2006,renewables,141.806,49.404,4137.779,1441.571
Oceania,2006,solar,0.277,0.097,8.095,2.845
Oceania,2006,wind,7.923,2.784,231.172,81.244
Oceania,2007,coal,669.523,185.486,0.0,5314.648
Oceania,2007,gas,332.35,33.403,9522.683,957.076
Oceania,2007,hydro,103.744,36.689,2972.524,1051.246
Oceania,2007,nuclear,0.0,0.0,0.0,0.0
Oceania,2007,oil,592.864,3.476,16987.045,99.582
Oceania,2007,other_renewables,25.55,8.533,732.062,244.503
Oceania,2007,renewables,140.319,49.122,4020.489,1407.469
Oceania,2007,solar,0.331,0.117,9.492,3.357
Oceania,2007,wind,10.694,3.782,306.41,108.363
Oceania,2008,coal,701.764,184.24,0.0,5180.932
Oceania,2008,gas,324.395,36.308,9122.165,1021.004
Oceania,2008,hydro,95.999,34.162,2699.534,960.669
Oceania,2008,nuclear,0.0,0.0,0.0,0.0
Oceania,2008,oil,600.467,3.723,16885.486,104.693
Oceania,2008,other_renewables,25.349,8.589,712.815,241.53
Oceania,2008,renewables,134.441,47.411,3780.55,1333.228
Oceania,2008,solar,0.401,0.143,11.273,4.012
Oceania,2008,wind,12.693,4.517,356.928,127.018
Oceania,2009,coal,673.68,182.022,0.0,5024.752
Oceania,2009,gas,331.503,41.123,9151.194,1135.203
Oceania,2009,hydro,102.938,36.859,2841.616,1017.511
Oceania,2009,nuclear,0.0,0.0,0.0,0.0
Oceania,2009,oil,587.893,3.247,16228.882,89.645
Oceania,2009,other_renewables,24.242,8.369,669.191,231.038
Oceania,2009,renewables,144.517,51.437,3989.405,1419.923
Oceania,2009,solar,0.821,0.294,22.653,8.111
Oceania,2009,wind,16.517,5.914,455.945,163.263
Oceania,2010,coal,623.466,176.02,0.0,4773.669
Oceania,2010,gas,360.824,46.791,9785.576,1268.969
Oceania,2010,hydro,106.783,38.473,2895.975,1043.377
Oceania,2010,nuclear,0.0,0.0,0.0,0.0
Oceania,2010,oil,603.152,3.1,16357.53,84.08
Oceania,2010,other_renewables,25.796,9.05,699.595,245.445
Oceania,2010,renewables,153.684,55.126,4167.927,1495.033
Oceania,2010,solar,2.724,0.981,73.88,26.618
Oceania,2010,wind,18.38,6.622,498.477,179.594
Oceania,2011,coal,608.332,171.984,0.0,4586.458
Oceania,2011,gas,368.153,48.784,9817.849,1300.962
Oceania,2011,hydro,123.264,44.683,3287.188,1191.591
Oceania,2011,nuclear,0.0,0.0,0.0,0.0
Oceania,2011,oil,633.449,2.898,16892.715,77.287
Oceania,2011,other_renewables,26.986,9.511,719.663,253.647
Oceania,2011,renewables,179.045,64.632,4774.74,1723.594
Oceania,2011,solar,5.652,2.049,150.716,54.634
Oceania,2011,wind,23.143,8.389,617.173,223.723
Oceania,2012,coal,574.74,165.384,0.0,4340.252
Oceania,2012,gas,374.257,49.812,9821.803,1307.252
Oceania,2012,hydro,109.493,39.933,2873.469,1047.971
Oceania,2012,nuclear,0.0,0.0,0.0,0.0
Oceania,2012,oil,646.547,3.583,16967.631,94.041
Oceania,2012,other_renewables,29.237,10.285,767.285,269.902
Oceania,2012,renewables,172.239,62.438,4520.152,1638.594
Oceania,2012,solar,6.627,2.417,173.909,63.426
Oceania,2012,wind,26.882,9.804,705.489,257.296
Oceania,2013,coal,544.119,155.447,0.0,4017.171
Oceania,2013,gas,393.804,52.724,10176.936,1362.518
Oceania,2013,hydro,114.789,42.118,2966.459,1088.442
Oceania,2013,nuclear,0.0,0.0,0.0,0.0
Oceania,2013,oil,664.381,4.738,17169.348,122.451
Oceania,2013,other_renewables,30.91,10.91,798.804,281.941
Oceania,2013,renewables,186.949,68.163,4831.248,1761.51
Oceania,2013,solar,10.504,3.854,271.451,99.6
Oceania,2013,wind,30.745,11.281,794.534,291.527
Oceania,2014,coal,538.398,155.229,0.0,3952.0
Oceania,2014,gas,424.499,53.655,10807.381,1366.02
Oceania,2014,hydro,105.119,38.802,2676.228,987.867
Oceania,2014,nuclear,0.0,0.0,0.0,0.0
Oceania,2014,oil,663.235,5.92,16885.383,150.729
Oceania,2014,other_renewables,33.529,11.91,853.632,303.207
Oceania,2014,renewables,184.592,67.671,4699.541,1722.834
Oceania,2014,solar,13.466,4.971,342.837,126.55
Oceania,2014,wind,32.477,11.988,826.843,305.21
Oceania,2015,coal,557.085,162.202,0.0,4069.439
Oceania,2015,gas,435.977,49.706,10938.062,1247.044
Oceania,2015,hydro,103.993,38.617,2609.047,968.835
Oceania,2015,nuclear,0.0,0.0,0.0,0.0
Oceania,2015,oil,661.896,6.162,16606.066,154.6
Oceania,2015,other_renewables,35.382,12.637,887.676,317.056
Oceania,2015,renewables,194.39,71.683,4876.985,1798.434
Oceania,2015,solar,16.783,6.232,421.061,156.355
Oceania,2015,wind,38.232,14.197,959.201,356.187
Oceania,2016,coal,553.858,162.357,0.0,4015.184
Oceania,2016,gas,426.683,48.111,10552.144,1189.805
Oceania,2016,hydro,116.624,43.564,2884.182,1077.378
Oceania,2016,nuclear,0.0,0.0,0.0,0.0
Oceania,2016,oil,665.336,5.718,16454.205,141.416
Oceania,2016,other_renewables,35.06,12.573,867.051,310.951
Oceania,2016,renewables,212.925,79.015,5265.788,1954.087
Oceania,2016,solar,20.068,7.496,496.292,185.388
Oceania,2016,wind,41.174,15.38,1018.263,380.369
Oceania,2017,coal,536.062,159.169,0.0,3881.549
Oceania,2017,gas,421.065,55.088,10268.257,1343.392
Oceania,2017,hydro,102.927,38.676,2510.016,943.158
Oceania,2017,nuclear,0.0,0.0,0.0,0.0
Oceania,2017,oil,698.313,5.273,17029.34,128.585
Oceania,2017,other_renewables,34.799,12.539,848.628,305.783
Oceania,2017,renewables,202.386,75.511,4935.452,1841.438
Oceania,2017,solar,23.937,8.994,583.73,219.341
Oceania,2017,wind,40.723,15.302,993.078,373.157
Oceania,2018,coal,524.555,156.556,0.0,3765.996
Oceania,2018,gas,412.711,51.465,9927.907,1238.001
Oceania,2018,hydro,115.264,43.566,2772.702,1047.993
Oceania,2018,nuclear,0.0,0.0,0.0,0.0
Oceania,2018,oil,708.642,4.901,17046.613,117.9
Oceania,2018,other_renewables,34.544,12.487,830.967,300.37
Oceania,2018,renewables,231.198,86.815,5561.54,2088.375
Oceania,2018,solar,32.894,12.433,791.283,299.08
Oceania,2018,wind,48.496,18.33,1166.587,440.932
Oceania,2019,coal,504.229,149.841,0.0,3556.79
Oceania,2019,gas,487.284,55.711,11566.741,1322.411
Oceania,2019,hydro,104.436,39.619,2479.007,940.453
Oceania,2019,nuclear,0.0,0.0,0.0,0.0
Oceania,2019,oil,705.096,4.727,16736.963,112.21
Oceania,2019,other_renewables,34.305,12.45,814.298,295.517
Oceania,2019,renewables,244.58,92.221,5805.631,2189.062
Oceania,2019,solar,48.567,18.425,1152.835,437.347
Oceania,2019,wind,57.273,21.727,1359.491,515.746
Oceania,2020,coal,485.601,142.935,0.0,3349.163
Oceania,2020,gas,476.702,53.124,11169.791,1244.776
Oceania,2020,hydro,101.609,38.689,2380.835,906.54
Oceania,2020,nuclear,0.0,0.0,0.0,0.0
Oceania,2020,oil,605.035,4.506,14176.813,105.59
Oceania,2020,other_renewables,34.13,12.428,799.714,291.196
Oceania,2020,renewables,264.203,100.031,6190.635,2343.872
Oceania,2020,solar,63.039,24.003,1477.08,562.421
Oceania,2020,wind,65.425,24.912,1533.005,583.715
Oceania,2021,coal,473.0,137.398,0.0,3179.045
Oceania,2021,gas,432.887,47.631,10015.915,1102.061
Oceania,2021,hydro,105.241,40.219,2435.013,930.575
Oceania,2021,nuclear,0.0,0.0,0.0,0.0
Oceania,2021,oil,617.162,4.707,14279.567,108.92
Oceania,2021,other_renewables,33.843,12.359,783.051,285.947
Oceania,2021,renewables,298.274,113.415,6901.312,2624.127
Oceania,2021,solar,82.16,31.399,1900.977,726.485
Oceania,2021,wind,77.03,29.438,1782.271,681.12
South America,1980,coal,124.29,0.0,0.0,0.0
South America,1980,gas,332.27,0.0,1381.494,0.0
South America,1980,hydro,576.117,194.832,2395.346,810.062
South America,1980,nuclear,6.64,2.34,27.607,9.729
South America,1980,oil,1501.049,0.0,6240.972,0.0
South America,1980,other_renewables,7.679,2.406,31.927,10.002
South America,1980,renewables,583.796,197.238,2427.273,820.064
South America,1980,solar,0.0,0.0,0.0,0.0
South America,1980,wind,0.0,0.0,0.0,0.0
South America,1981,coal,122.718,0.0,0.0,0.0
South America,1981,gas,340.619,0.0,1385.269,0.0
South America,1981,hydro,582.04,196.835,2367.104,800.512
South America,1981,nuclear,7.99,2.816,32.496,11.452
South America,1981,oil,1477.846,0.0,6010.269,0.0
South America,1981,other_renewables,7.813,2.448,31.776,9.954
South America,1981,renewables,589.853,199.283,2398.88,810.466
South America,1981,solar,0.0,0.0,0.0,0.0
South America,1981,wind,0.0,0.0,0.0,0.0
South America,1982,coal,123.054,0.0,0.0,0.0
South America,1982,gas,374.743,0.0,1490.941,0.0
